item_x,item_y,item_z,dist_x_y,dist_x_z,dist_y_z,format_str
pinecone,pear,gun,2.3957105315451206,3.5428782448875116,3.7997107213993826,"Which is more similar to pinecone, pear or gun?"
treadmill,headset,poppy,2.30657003981608,3.5880917638022645,3.5148966189601754,"Which is more similar to treadmill, headset or poppy?"
ladder,abacus,basil,2.260285155986569,3.8883233471883165,3.6472320265323104,"Which is more similar to ladder, abacus or basil?"
butterfly,hyena,roadsweeper,2.141897911356833,3.517756959749713,3.5619201549807507,"Which is more similar to butterfly, hyena or roadsweeper?"
pen,spatula,marijuana,2.2622937648850137,3.554500360816373,3.216489428439508,"Which is more similar to pen, spatula or marijuana?"
folder,quilt,spider,2.4554316253313777,3.61841525958088,3.613889319535539,"Which is more similar to folder, quilt or spider?"
solar panel,thermostat,souffle,2.1379571269539968,3.5109193582910634,3.3042766052931993,"Which is more similar to solar panel, thermostat or souffle?"
memory stick,box,fire,2.1883730007112017,3.710745820862558,3.4294133141080443,"Which is more similar to memory stick, box or fire?"
railing,compost,birthday cake,2.2245818148238463,3.5172913369950884,3.4507081175181087,"Which is more similar to railing, compost or birthday cake?"
poodle,coyote,piano,1.8074214807829747,3.641719246093192,3.437268423339708,"Which is more similar to poodle, coyote or piano?"
purse,yarn,iguana,2.4869656071132713,3.582570969040775,3.090929308775753,"Which is more similar to purse, yarn or iguana?"
dashboard,skateboard,veil,2.3030437036369626,3.530135716734697,3.400501598858417,"Which is more similar to dashboard, skateboard or veil?"
magnifier,waffle iron,badger,2.119008687706148,3.557699919830872,3.566134396264706,"Which is more similar to magnifier, waffle iron or badger?"
trolley,yacht,dandelion,2.3068284866161575,3.5522345155933377,3.306772390039983,"Which is more similar to trolley, yacht or dandelion?"
chime,shelf,footprint,2.4067406264601474,3.5934714218577755,3.231278490270995,"Which is more similar to chime, shelf or footprint?"
bracelet,velcro,grate,2.4086863041900837,3.7693397950615832,3.3790644268066514,"Which is more similar to bracelet, velcro or grate?"
book,laptop,weasel,2.219500782717,3.6051989081775444,3.6353026723211315,"Which is more similar to book, laptop or weasel?"
pantyhose,torso,paper plate,1.9823553202962876,3.525178546718097,3.725902009593564,"Which is more similar to pantyhose, torso or paper plate?"
punch,rice,carriage,1.7958577977682753,3.7376290745334106,3.7665543758062223,"Which is more similar to punch, rice or carriage?"
vulture,bull,watch,1.4535306111971311,3.6316810957905687,3.245308277319626,"Which is more similar to vulture, bull or watch?"
wine cooler,cinnamon,ram,2.241437739817377,3.573414506986082,3.39571615140337,"Which is more similar to wine cooler, cinnamon or ram?"
fur coat,shorts,crossbow,2.01812649159768,3.515291992143445,3.2277989039574244,"Which is more similar to fur coat, shorts or crossbow?"
box,duct,swan,1.8222042600711743,3.514307739985521,3.414056752474958,"Which is more similar to box, duct or swan?"
stopwatch,tripod,grate,2.2620921413660744,3.604790388856207,3.4759841648335534,"Which is more similar to stopwatch, tripod or grate?"
hamburger,sprouts,diaper,1.3643629664101686,3.6132921869168317,3.609452137215185,"Which is more similar to hamburger, sprouts or diaper?"
hook,pedal,cream,1.2744181279737272,3.561796461670338,3.6816610952151247,"Which is more similar to hook, pedal or cream?"
crow,racehorse,ketchup,2.144241969165072,3.566539976080488,3.311311254695955,"Which is more similar to crow, racehorse or ketchup?"
remote control,projector,duckling,1.4332472954680526,3.51908601103678,3.551049526998604,"Which is more similar to remote control, projector or duckling?"
cookie sheet,french fries,hawk,2.3782768507480414,3.5790909830978443,3.5155659576875737,"Which is more similar to cookie sheet, french fries or hawk?"
turbine,strainer,sheep,2.3067213565752254,3.513163490584745,3.681078982689852,"Which is more similar to turbine, strainer or sheep?"
swing set,handle,corsage,2.0232195929621017,3.5895250499330125,3.6448722293208538,"Which is more similar to swing set, handle or corsage?"
mailbox,harness,knee,2.403894313619156,3.5581072323782728,3.1995925826434473,"Which is more similar to mailbox, harness or knee?"
pomegranate,spareribs,saw,1.761011077644014,3.5021598618886767,3.058822553210902,"Which is more similar to pomegranate, spareribs or saw?"
walrus,tick,blazer,1.602187898702336,3.503730072461167,3.1484157857928587,"Which is more similar to walrus, tick or blazer?"
mint,ginger,soccer ball,1.8222536144275225,3.5854737021234073,3.3635484850455284,"Which is more similar to mint, ginger or soccer ball?"
butterfly,mint,blowtorch,2.441298018249255,3.7010910925112155,3.6674105003778346,"Which is more similar to butterfly, mint or blowtorch?"
projector,switch,ram,1.7499078296655939,3.560698810190949,3.5004788968727203,"Which is more similar to projector, switch or ram?"
shaker,strainer,firewood,2.1441866256503914,3.5882763361010284,3.5888509132659725,"Which is more similar to shaker, strainer or firewood?"
vial,floss,rabbit,2.4372275929150917,3.671739035112801,3.6441728551135966,"Which is more similar to vial, floss or rabbit?"
punching bag,crutch,swan,2.469215858223388,3.551965941246737,3.524204862581894,"Which is more similar to punching bag, crutch or swan?"
cabbage,pizza,pliers,2.325349316728183,3.7584251618106155,3.5768530809988346,"Which is more similar to cabbage, pizza or pliers?"
walrus,raft,noisemaker,2.4131395313895725,3.5528448112133093,3.0873170421292655,"Which is more similar to walrus, raft or noisemaker?"
saucer,pincushion,fire,2.391995512351091,3.5044666205662107,3.533756619838598,"Which is more similar to saucer, pincushion or fire?"
plastic film,milkshake,beachball,2.4419992633249183,3.506172753116624,3.402934575489019,"Which is more similar to plastic film, milkshake or beachball?"
truck,torpedo,cinnamon,2.3205243670244613,3.5417046607309937,2.800996994008829,"Which is more similar to truck, torpedo or cinnamon?"
sand,curb,shopping basket,2.2758267483379186,3.569817625180514,3.405105032331433,"Which is more similar to sand, curb or shopping basket?"
grinder,fan,vulture,1.8666082470958034,3.626825473766892,3.6819413665501814,"Which is more similar to grinder, fan or vulture?"
cantaloupe,quiche,seatbelt,1.2973283722212987,3.527940288343768,3.5706576438185738,"Which is more similar to cantaloupe, quiche or seatbelt?"
batter,oyster,hedgehog,1.7874031272259936,3.5390138664644013,2.9224966146426854,"Which is more similar to batter, oyster or hedgehog?"
card,badge,knee,2.197268681203328,3.6371650313323842,3.5768758625166592,"Which is more similar to card, badge or knee?"
rim,frame,fox,2.467356998891812,3.6078591152747164,3.229824677694824,"Which is more similar to rim, frame or fox?"
boa,hand,cabbage,2.4731640664473122,3.5510345030152273,3.343544095742337,"Which is more similar to boa, hand or cabbage?"
popcorn,beer,polar bear,2.3250182222236973,3.532402454575204,3.8149636011888055,"Which is more similar to popcorn, beer or polar bear?"
gumdrop,taco,racket,1.4001933120341628,3.6045090865976155,3.737057146344331,"Which is more similar to gumdrop, taco or racket?"
memory stick,headlight,toe,2.495556428042565,3.541226993960268,3.602927222692121,"Which is more similar to memory stick, headlight or toe?"
gun,gas mask,bacon,2.4537388719114595,3.551367181612438,3.0839616712802225,"Which is more similar to gun, gas mask or bacon?"
turnstile,fishing pole,cream,2.371299141365841,3.5829978761176378,3.6914144301723706,"Which is more similar to turnstile, fishing pole or cream?"
headrest,gargoyle,knee,2.3470185319106878,3.588032359535645,3.6001291162362414,"Which is more similar to headrest, gargoyle or knee?"
coal,spareribs,gazelle,2.2653965796916227,3.648212364041263,2.7915367539419464,"Which is more similar to coal, spareribs or gazelle?"
flagpole,hockey stick,punch,2.3379453331339173,3.611937989716359,3.471444000833754,"Which is more similar to flagpole, hockey stick or punch?"
hose,whip,vulture,2.3920430005395814,3.952097889101928,3.6205654236704192,"Which is more similar to hose, whip or vulture?"
brace,sledgehammer,cockroach,2.4372068504755036,3.516860756211921,3.655107623371184,"Which is more similar to brace, sledgehammer or cockroach?"
tambourine,hookah,hummingbird,2.2466815100754607,3.5149575211245225,3.3125532805119264,"Which is more similar to tambourine, hookah or hummingbird?"
prune,avocado,airplane,1.211714960802789,3.5599689586770307,3.645876586102904,"Which is more similar to prune, avocado or airplane?"
watering can,tea,tapestry,2.4342727105161455,3.5146373378244986,3.593446055892572,"Which is more similar to watering can, tea or tapestry?"
faucet,bazooka,spider,2.460562213519459,3.5023906145360977,3.2151594396564027,"Which is more similar to faucet, bazooka or spider?"
grapefruit,waffle,flipper,1.5637717410523644,3.5095015159335827,3.5512371897928072,"Which is more similar to grapefruit, waffle or flipper?"
syringe,backscratcher,caterpillar,2.377165321941977,3.537753567262976,3.3273408097829797,"Which is more similar to syringe, backscratcher or caterpillar?"
tag,baseball glove,pancake,2.442953625023848,3.5960467574426387,3.3017486032113124,"Which is more similar to tag, baseball glove or pancake?"
coil,ring,apple,2.468395333939054,3.5990567646501836,3.1501488220295006,"Which is more similar to coil, ring or apple?"
jet,limousine,bell pepper,2.498356278792921,3.782025847508175,3.5851371316796805,"Which is more similar to jet, limousine or bell pepper?"
rhinoceros,tick,limousine,1.5129898942996474,3.5009464681433378,3.180133454595802,"Which is more similar to rhinoceros, tick or limousine?"
cloak,pantyhose,cap,1.6886193731171066,3.53793176410132,3.2600144709257504,"Which is more similar to cloak, pantyhose or cap?"
life jacket,lunchbox,lion,2.385945848440103,3.5241653599165783,3.5251419319901833,"Which is more similar to life jacket, lunchbox or lion?"
board game,jelly bean,chipmunk,2.3291281543990574,3.5050007275375945,3.5768808919701667,"Which is more similar to board game, jelly bean or chipmunk?"
hairpin,earring,grate,1.4710165270400635,3.8982393183556523,3.4462771177414218,"Which is more similar to hairpin, earring or grate?"
pump,water fountain,cockroach,1.8467019799984543,3.5134402989871276,3.6409993015130038,"Which is more similar to pump, water fountain or cockroach?"
carriage,shopping cart,soap,2.2906663354198047,3.88724374460083,3.3594541380010643,"Which is more similar to carriage, shopping cart or soap?"
pipe,poker,diaper,2.411832386001961,3.557597881508656,3.5674595330809864,"Which is more similar to pipe, poker or diaper?"
gravel,emerald,polar bear,2.4005388469954356,3.6201384768412725,3.4020386146412456,"Which is more similar to gravel, emerald or polar bear?"
elbow,glasses,diamond,2.4526794844034687,3.5279552493940556,2.659421607472948,"Which is more similar to elbow, glasses or diamond?"
hotplate,staple gun,hawk,2.118006533322397,3.632860189111506,3.6591757859489435,"Which is more similar to hotplate, staple gun or hawk?"
bolo tie,luggage,spider web,1.8781230421595223,3.5429320559794073,3.4674865498582195,"Which is more similar to bolo tie, luggage or spider web?"
apple tree,bok choy,volleyball,1.122549390742216,3.5635828344519997,3.511492369462677,"Which is more similar to apple tree, bok choy or volleyball?"
boy,elbow,notebook,1.8196655286845778,3.6899545896439405,3.146578817118754,"Which is more similar to boy, elbow or notebook?"
mattress,paper bag,lion,2.242062208528134,3.6542819742775996,3.4270129600470516,"Which is more similar to mattress, paper bag or lion?"
jeans,skirt,match,1.4510359284870182,3.597536317190058,3.748405092900796,"Which is more similar to jeans, skirt or match?"
kite,hot-air balloon,barrette,1.7919874562735592,3.619191742833403,3.6761425886263592,"Which is more similar to kite, hot-air balloon or barrette?"
screw,unicycle,blouse,2.272018895375762,3.5452242764042756,3.4154685478757045,"Which is more similar to screw, unicycle or blouse?"
urn,checkers,kite,2.305717763172901,3.6762890472719256,2.9005582576686555,"Which is more similar to urn, checkers or kite?"
bologna,bread,buggy,1.2390223973226433,3.563441710035101,3.508462191011918,"Which is more similar to bologna, bread or buggy?"
jersey,stopwatch,cabbage,2.0675164633091176,3.557464372677216,3.40322143180922,"Which is more similar to jersey, stopwatch or cabbage?"
bungee,hook,ram,2.4106467738025947,3.7724180945848436,3.350029670319872,"Which is more similar to bungee, hook or ram?"
bandanna,seatbelt,whale,2.25261339127142,3.7381761631333377,3.817955116646683,"Which is more similar to bandanna, seatbelt or whale?"
can,chips,kite,2.4751387397299203,3.52308898883891,3.623636079336331,"Which is more similar to can, chips or kite?"
shower,shutter,sorbet,2.3970856574851456,3.6181397365638897,3.2863370822509212,"Which is more similar to shower, shutter or sorbet?"
trombone,speaker,coffee filter,2.045976276498354,3.555395284140714,2.7821850772105137,"Which is more similar to trombone, speaker or coffee filter?"
sifter,mouthpiece,knee,2.4057088584571438,3.8107648695513694,3.5933319755966555,"Which is more similar to sifter, mouthpiece or knee?"
pumpkin,snack,ankle,1.9887253444849808,3.5106271048117135,3.547968862407157,"Which is more similar to pumpkin, snack or ankle?"
highlighter,bookmark,eagle,1.7943083451061514,3.750348248580592,3.3558560065472105,"Which is more similar to highlighter, bookmark or eagle?"
grapefruit,yolk,racket,1.2699254475754074,3.5180328247064443,3.806680979978206,"Which is more similar to grapefruit, yolk or racket?"
lip balm,bracelet,grate,2.2133622619519713,3.7954759310574087,3.7693397950615832,"Which is more similar to lip balm, bracelet or grate?"
sundial,globe,dolphin,1.704965903798164,3.5115545912974846,3.351249496075691,"Which is more similar to sundial, globe or dolphin?"
deodorant,woman,yak,2.4273714839645155,3.5843786287873565,2.8833850918917223,"Which is more similar to deodorant, woman or yak?"
bubble wrap,paperweight,train car,2.434883982385798,3.5319578413207746,2.753307104768526,"Which is more similar to bubble wrap, paperweight or train car?"
cleat,machete,corsage,2.438404098414276,3.581500966642574,3.511228078066656,"Which is more similar to cleat, machete or corsage?"
coffee bean,pepperoni,racket,1.563600753855725,3.7252276167277736,3.501897459100939,"Which is more similar to coffee bean, pepperoni or racket?"
swimming pool,snowboard,first-aid kit,2.2788880039882584,3.7133657701879708,3.381610751208134,"Which is more similar to swimming pool, snowboard or first-aid kit?"
traffic light,kazoo,poodle,2.3537252277072716,3.5084349790398472,3.462856973873436,"Which is more similar to traffic light, kazoo or poodle?"
gel,swimming pool,knee,2.464893597441304,3.671495035259527,3.952280108227604,"Which is more similar to gel, swimming pool or knee?"
baton,exerciser,bean,2.483118416761255,3.50406348652264,3.3873612992370163,"Which is more similar to baton, exerciser or bean?"
tape,blower,scallion,2.4684254187787267,3.6579160785691935,3.1753917582076836,"Which is more similar to tape, blower or scallion?"
blackberry,cornbread,seaplane,2.0859927390436512,3.645200472133243,3.600901424290536,"Which is more similar to blackberry, cornbread or seaplane?"
spam,gyro,shell,0.8382201184741456,3.648959259552049,3.8463925656394005,"Which is more similar to spam, gyro or shell?"
chandelier,centerpiece,bowling ball,1.8951440178944703,3.923532893324009,3.655070991478767,"Which is more similar to chandelier, centerpiece or bowling ball?"
bazooka,rudder,licorice,2.2986629273011188,3.5066435798185394,3.336731460569181,"Which is more similar to bazooka, rudder or licorice?"
mannequin,iceskate,artichoke,2.3529180139702337,3.553794009632612,3.7104020342011874,"Which is more similar to mannequin, iceskate or artichoke?"
headband,braid,beachball,1.8976329467450432,3.7759801563044904,3.5216431801467354,"Which is more similar to headband, braid or beachball?"
zucchini,spareribs,laptop,2.1444714721197076,3.6607880298504587,3.2173463599333036,"Which is more similar to zucchini, spareribs or laptop?"
beanbag,light switch,horse,2.4739954641029223,3.5001620115772125,3.378794719981283,"Which is more similar to beanbag, light switch or horse?"
cord,tweezers,bowling ball,2.4569952852960117,3.6519303426560707,3.3609547346766147,"Which is more similar to cord, tweezers or bowling ball?"
neck,thumb,fire,1.594861922092626,3.6844118434634696,3.5980492319984743,"Which is more similar to neck, thumb or fire?"
pacifier,toy,hay,2.2955763214893046,3.672918587245959,3.540328893759451,"Which is more similar to pacifier, toy or hay?"
gauze,floss,squirrel,2.275320470390983,3.5480371179724277,3.5412468959876517,"Which is more similar to gauze, floss or squirrel?"
coyote,donkey,ruby,0.46366069294935197,3.711225464398796,3.726517361910359,"Which is more similar to coyote, donkey or ruby?"
ferret,lion,shoelace,1.508733073046121,3.608343839276094,3.7309179882295815,"Which is more similar to ferret, lion or shoelace?"
lime,soda fountain,blowtorch,2.3501581377589416,3.564769526186827,2.882213596323122,"Which is more similar to lime, soda fountain or blowtorch?"
sauerkraut,grits,gallows,1.046390654655652,3.6499553627623955,3.6816484777793783,"Which is more similar to sauerkraut, grits or gallows?"
kazoo,wrench,goose,2.423086325409632,3.510608058226868,3.704260742771494,"Which is more similar to kazoo, wrench or goose?"
souffle,toast,cash machine,1.1271645627114943,3.537723478794632,3.319299638665857,"Which is more similar to souffle, toast or cash machine?"
lemon,kiwi,shell,1.1973340739702383,3.805555647047368,3.8177430434224293,"Which is more similar to lemon, kiwi or shell?"
cardboard,springboard,seagull,2.4201377704666975,3.528816039297742,3.1840055620150816,"Which is more similar to cardboard, springboard or seagull?"
mat,root,revolver,2.308259972857346,3.513760599004553,3.5299657548625,"Which is more similar to mat, root or revolver?"
sweet potato,bamboo,train,2.3722896627897816,3.507426578368007,3.5677229761932754,"Which is more similar to sweet potato, bamboo or train?"
praying mantis,snail,kaleidoscope,1.412161068266623,3.604890779771169,3.274631019258747,"Which is more similar to praying mantis, snail or kaleidoscope?"
toy,sombrero,chick,2.461840062639345,3.6142813978914443,3.5238726737041386,"Which is more similar to toy, sombrero or chick?"
teabag,taco,knee,1.9143158177774793,3.6223887212497297,3.6838156355380707,"Which is more similar to teabag, taco or knee?"
wreath,stained glass,gun,2.3021469625285413,3.547810623961584,3.594204036833166,"Which is more similar to wreath, stained glass or gun?"
paper plate,handkerchief,axe,2.2582675133136005,3.617290975412296,3.5307712118244035,"Which is more similar to paper plate, handkerchief or axe?"
puppy,figurine,hose,2.454048386961211,3.5029155419793243,3.193272929402365,"Which is more similar to puppy, figurine or hose?"
scarecrow,candy bar,grate,2.4336590463494407,3.5852448027703963,3.7769015807157396,"Which is more similar to scarecrow, candy bar or grate?"
bull,ferret,banjo,1.5684221658680282,3.697871058400864,3.7966222627358,"Which is more similar to bull, ferret or banjo?"
ivy,parsley,volleyball,1.9069054724625456,3.5126893978499187,3.727149747129947,"Which is more similar to ivy, parsley or volleyball?"
golf cart,road sign,parfait,2.159111734639918,3.5513246684200723,3.173028619768713,"Which is more similar to golf cart, road sign or parfait?"
stirrup,cart,okra,1.8558869282768422,3.5620995399019995,3.119308307064231,"Which is more similar to stirrup, cart or okra?"
salad,butter,brass knuckles,1.5891841414231636,3.6723994637866,3.202711043061964,"Which is more similar to salad, butter or brass knuckles?"
wrapping paper,net,trolley,2.4124703154702476,3.5359387834705625,3.430414485145362,"Which is more similar to wrapping paper, net or trolley?"
minivan,propeller,match,2.4341856807410154,3.6278127637315833,3.482352067264179,"Which is more similar to minivan, propeller or match?"
vulture,panther,kaleidoscope,1.4298801947752904,3.817708396888836,3.705842678402217,"Which is more similar to vulture, panther or kaleidoscope?"
caramel,waffle iron,racket,2.4280233388470687,3.6116598195734846,3.1362833376558266,"Which is more similar to caramel, waffle iron or racket?"
ivy,cornmeal,cream,2.2665706511122514,3.5808906123116717,3.1071228450094024,"Which is more similar to ivy, cornmeal or cream?"
camcorder,dumbbell,straw,2.331376491975819,3.507092655598666,3.3101219069800716,"Which is more similar to camcorder, dumbbell or straw?"
pudding,biscuit,gun,1.1239229640435309,3.528871502417128,3.7089441347109604,"Which is more similar to pudding, biscuit or gun?"
raccoon,grasshopper,button,2.0404144950933603,3.906648625266171,3.58439693602688,"Which is more similar to raccoon, grasshopper or button?"
dresser,sweeper,goose,2.3166564699664036,3.6191554998332625,3.3667452182362707,"Which is more similar to dresser, sweeper or goose?"
birdcage,swizzle stick,toe,2.372582636767855,3.5226872184091054,3.4584063009090285,"Which is more similar to birdcage, swizzle stick or toe?"
puck,spool,toe,1.6698380680877407,3.54376246905064,3.4112416765047273,"Which is more similar to puck, spool or toe?"
blowgun,bonsai,cream,2.472807749196666,3.6184366997905566,3.2889485269146754,"Which is more similar to blowgun, bonsai or cream?"
gorilla,puppy,corsage,0.9201410516708757,3.7266990146111008,3.642637278707103,"Which is more similar to gorilla, puppy or corsage?"
stake,kazoo,corsage,2.3962211513073095,3.611921894285147,3.7785368352829174,"Which is more similar to stake, kazoo or corsage?"
loincloth,sock,tuba,2.055502300633271,3.611540333474211,3.8726245372275594,"Which is more similar to loincloth, sock or tuba?"
marshmallow,breadstick,filter,2.2860161167158566,3.7845186549157406,3.5813962929519834,"Which is more similar to marshmallow, breadstick or filter?"
garlic,chili,humvee,1.3890801508893464,3.5482145254291635,3.8166851311126395,"Which is more similar to garlic, chili or humvee?"
garter,pillow,lettuce,2.299411566846056,3.621342803445847,3.4017021370519602,"Which is more similar to garter, pillow or lettuce?"
earwig,pug,boxing gloves,2.390321273297789,3.8121403909758484,3.542050558280379,"Which is more similar to earwig, pug or boxing gloves?"
barnacle,maggot,finger,2.094871733879681,3.588854313736241,3.4100862387018758,"Which is more similar to barnacle, maggot or finger?"
bucket,doormat,sheep,2.382800080845283,3.6382971013018253,3.134104950638661,"Which is more similar to bucket, doormat or sheep?"
computer screen,blind,cardinal,2.4165965754880823,3.587271391189981,3.609947186545316,"Which is more similar to computer screen, blind or cardinal?"
shaker,juicer,iguana,2.145952985017123,3.5420289494015837,3.0529402691123986,"Which is more similar to shaker, juicer or iguana?"
coconut,croissant,match,1.8033160546199767,3.6119575189703745,3.8111466307122566,"Which is more similar to coconut, croissant or match?"
train,key,otter,2.4820633165315598,3.675414795214005,3.4332517728874303,"Which is more similar to train, key or otter?"
bib,closet,rack,2.4665360292476737,3.5496410107579672,2.7713040238727893,"Which is more similar to bib, closet or rack?"
aircraft carrier,cart,peach,2.0921701099692895,3.7416137117826067,3.233881050786749,"Which is more similar to aircraft carrier, cart or peach?"
swizzle stick,plunger,fire,2.0481761671392573,3.566537758926209,3.5472426644244943,"Which is more similar to swizzle stick, plunger or fire?"
mustard,bean,polar bear,1.4774266709456723,3.5342668956991203,3.4687168847455854,"Which is more similar to mustard, bean or polar bear?"
radish,petal,first-aid kit,2.143464777050597,3.614364531756599,3.699439336148456,"Which is more similar to radish, petal or first-aid kit?"
pothole,van,vulture,2.2706743274844445,3.515521049507131,3.657188693156864,"Which is more similar to pothole, van or vulture?"
fireplace,springboard,koala,2.376776711894411,3.5157222637064516,3.2421525339404775,"Which is more similar to fireplace, springboard or koala?"
noisemaker,candy cane,revolver,2.0848685370961353,3.623766218110936,3.648537857453046,"Which is more similar to noisemaker, candy cane or revolver?"
toothpaste,sequin,cockroach,2.484172987065929,3.5935629327931524,3.6675369793655395,"Which is more similar to toothpaste, sequin or cockroach?"
bow,harness,wood,2.4916340858819095,3.64316167038153,3.4485664135534098,"Which is more similar to bow, harness or wood?"
wand,sarcophagus,lettuce,2.355885547177897,3.6948413296864224,3.3007691932146876,"Which is more similar to wand, sarcophagus or lettuce?"
wick,whoopee cushion,firewood,2.415461158260005,3.596748814801226,3.2746271915967795,"Which is more similar to wick, whoopee cushion or firewood?"
coat,closet,squid,1.591466551352206,3.6530065801209073,3.470107517804413,"Which is more similar to coat, closet or squid?"
towel rack,bumper,coral,2.403966523076424,3.5019915248258635,3.0289353773753196,"Which is more similar to towel rack, bumper or coral?"
radio,pogo stick,squid,2.3382317868176825,3.5833976099191114,3.4470868176110163,"Which is more similar to radio, pogo stick or squid?"
chinchilla,cockroach,yacht,2.3136346330684043,3.551519393816738,3.78975007477262,"Which is more similar to chinchilla, cockroach or yacht?"
snowplow,pump,omelet,2.3747969315170074,3.5048588346981213,3.172013729082608,"Which is more similar to snowplow, pump or omelet?"
ski boots,mouthpiece,bear,2.0483553902685556,3.523288435265619,3.224062789023268,"Which is more similar to ski boots, mouthpiece or bear?"
groundhog,hobbyhorse,screwdriver,2.397590524780297,3.6589867470110136,2.8213899312076802,"Which is more similar to groundhog, hobbyhorse or screwdriver?"
eyedropper,wine cooler,boar,2.311055484290868,3.650689354642605,3.655835513909727,"Which is more similar to eyedropper, wine cooler or boar?"
barbed wire,blowgun,bowling ball,2.456418083362389,3.5509217012700947,3.6756271367480298,"Which is more similar to barbed wire, blowgun or bowling ball?"
rose,peacock,sword,2.4109860840513715,3.8106579257676585,3.4795282355650827,"Which is more similar to rose, peacock or sword?"
grits,chicken,racket,1.3016859729692876,3.6682308360996467,3.748436540141217,"Which is more similar to grits, chicken or racket?"
eggplant,seaweed,bowling ball,1.9834802066636141,3.5642868756129404,3.5847478448640753,"Which is more similar to eggplant, seaweed or bowling ball?"
spaghetti,raisin,bonnet,1.8512153112537901,3.538064646996459,3.2809321157938247,"Which is more similar to spaghetti, raisin or bonnet?"
fountain pen,thermometer,mouse,2.258971237336078,3.6005744418134658,3.089787798422883,"Which is more similar to fountain pen, thermometer or mouse?"
record,crystal ball,stump,2.28559051406412,3.5218969314899264,3.0812070956215476,"Which is more similar to record, crystal ball or stump?"
french horn,brake,pistachio,2.2967443855902294,3.6186154373601394,3.2643779444420535,"Which is more similar to french horn, brake or pistachio?"
tape recorder,slicer,okra,1.7990472043309027,3.625780468448658,3.178833244619274,"Which is more similar to tape recorder, slicer or okra?"
face mask,barbell,steak,2.04402731319331,3.5009344837818377,3.061497350751283,"Which is more similar to face mask, barbell or steak?"
box,drumstick,raccoon,2.4679425789532607,3.5044244870186887,3.7251477374793587,"Which is more similar to box, drumstick or raccoon?"
wolf,orangutan,thread,1.0301551956100186,4.048719706856003,3.9249402889454523,"Which is more similar to wolf, orangutan or thread?"
kite,swimsuit,poodle,2.4466204024671048,3.8804383145333383,3.306269706748594,"Which is more similar to kite, swimsuit or poodle?"
mold,shoe polish,ladybug,2.3869236017410773,3.51747492362364,3.208443756715349,"Which is more similar to mold, shoe polish or ladybug?"
dumbwaiter,tablet,moth,2.0015918570546916,3.5365642547087814,3.6263633877901205,"Which is more similar to dumbwaiter, tablet or moth?"
peach,ginger,blowtorch,2.0508377142646905,3.843300232395725,3.2302128682072087,"Which is more similar to peach, ginger or blowtorch?"
skateboard,collar,vulture,2.478227445906932,3.5451500343512103,3.3819150587722575,"Which is more similar to skateboard, collar or vulture?"
scooter,handprint,piglet,2.4251041291197946,3.5147488576595345,3.0955961380016115,"Which is more similar to scooter, handprint or piglet?"
wasp,mushroom,chandelier,2.1022669996995202,3.6749399658229702,3.404311926067531,"Which is more similar to wasp, mushroom or chandelier?"
monkey,blowfish,frisbee,2.2948362389992822,3.6292570654669127,3.4637983861507915,"Which is more similar to monkey, blowfish or frisbee?"
cream,shaving cream,crown,2.399570432797077,3.6672632685301325,3.1565154870267422,"Which is more similar to cream, shaving cream or crown?"
jeans,mullet,eagle,2.354732441815584,3.566292168010175,2.9928280810864925,"Which is more similar to jeans, mullet or eagle?"
wasp,chipmunk,beaker,1.7961068960113113,3.6052361195383287,3.884755062305838,"Which is more similar to wasp, chipmunk or beaker?"
holster,doorhandle,cilantro,2.2123374606629014,3.623444812609446,3.6475870482816153,"Which is more similar to holster, doorhandle or cilantro?"
beaker,trophy,brussels sprouts,2.11996927897435,3.722998137536839,3.5881129286384654,"Which is more similar to beaker, trophy or brussels sprouts?"
trumpet,hourglass,dolphin,2.329711000000451,3.523132608483023,3.543621326318305,"Which is more similar to trumpet, hourglass or dolphin?"
pencil sharpener,telescope,flower,2.2905217644878575,3.500513593549061,3.4379700009282925,"Which is more similar to pencil sharpener, telescope or flower?"
chalice,beaker,bull,2.4087484634544727,3.534592964617825,3.7312511597977926,"Which is more similar to chalice, beaker or bull?"
wand,jump rope,diaper,2.4807913784810656,3.815841807896978,3.448248350062729,"Which is more similar to wand, jump rope or diaper?"
silicone,rain gauge,jet,2.4549333612569204,3.5854100325453087,3.166316950609198,"Which is more similar to silicone, rain gauge or jet?"
frisbee,springboard,squid,2.3875499522832975,3.6853903412107836,3.2333059791379495,"Which is more similar to frisbee, springboard or squid?"
paper,modem,chick,2.2753408465959555,3.65504519988325,3.431743423736994,"Which is more similar to paper, modem or chick?"
salad,noodle,fountain pen,1.6405713502738455,3.5310642756367883,3.4012710757486224,"Which is more similar to salad, noodle or fountain pen?"
vent,scale,polar bear,2.3812983056168977,3.5416900167810357,3.541581182597531,"Which is more similar to vent, scale or polar bear?"
barrel,wine cooler,ferret,2.470381460428986,3.818481779390786,3.5286962521207004,"Which is more similar to barrel, wine cooler or ferret?"
camera,camcorder,fire,1.226482076858979,3.6962739661058994,4.00873367098972,"Which is more similar to camera, camcorder or fire?"
crouton,wheat,hydrant,2.220326568199607,3.5383744091218654,3.1876856623618908,"Which is more similar to crouton, wheat or hydrant?"
gyro,pretzel,cruise ship,0.7072170858235334,3.6159107146646363,3.527644476899363,"Which is more similar to gyro, pretzel or cruise ship?"
